sample_id,label,source_id,file_path,sha256,status,keep_sample_id
ds4_img009187_ann010604,50000,ds4,02_extracted/uang/50000/ds4_img009187_ann010604.png,a7461ab9ddb5280e24ddf1964e499c8e8d7406a6e85f378575c12e1df6c7e9cd,keep,ds4_img009187_ann010604
ds4_img009189_ann010606,50000,ds4,02_extracted/uang/50000/ds4_img009189_ann010606.png,adf3042219ddb73f17e77ae286ac4c3c144ecec361818a59256851abba765dd9,keep,ds4_img009189_ann010606
ds4_img009191_ann010608,50000,ds4,02_extracted/uang/50000/ds4_img009191_ann010608.png,3c025c65853a28b83da85c8d4ddf87e739dfc1bd563b9068a351e3d155288713,keep,ds4_img009191_ann010608
ds4_img009194_ann010611,50000,ds4,02_extracted/uang/50000/ds4_img009194_ann010611.png,a311e10736ae0318b06ddb545fcf86712a7621ff573de4e721b8babc41c2956b,keep,ds4_img009194_ann010611
ds4_img009197_ann010614,50000,ds4,02_extracted/uang/50000/ds4_img009197_ann010614.png,d663184f10dc871112908067f434fe8fd9665728a0f3d15e17c7bb71ffe73224,keep,ds4_img009197_ann010614
ds4_img009202_ann010619,50000,ds4,02_extracted/uang/50000/ds4_img009202_ann010619.png,615fd00669d3a8f1d44ff970fc6b4cdf1979de81b424927e5aaedcb4c9219b64,keep,ds4_img009202_ann010619
ds4_img009204_ann010621,50000,ds4,02_extracted/uang/50000/ds4_img009204_ann010621.png,6f31e41ee7ecd9b5a888b2d0088f9c9f569e2b6a2a8cb958fd75bd9a1a3937e3,keep,ds4_img009204_ann010621
ds4_img009205_ann010622,50000,ds4,02_extracted/uang/50000/ds4_img009205_ann010622.png,60245b34d76be13ff296fba26af18667181f5292e5c1dcb854a202707da176e7,keep,ds4_img009205_ann010622
ds4_img009212_ann010629,50000,ds4,02_extracted/uang/50000/ds4_img009212_ann010629.png,045fb80fea5a6c72b0f0a1ee5193884966b7b46fdd0778139abffcb9779ac258,keep,ds4_img009212_ann010629
ds4_img009213_ann010630,50000,ds4,02_extracted/uang/50000/ds4_img009213_ann010630.png,80a92dd088aeb4eb759083e99d606e84d516880d505ae28f0582b7d9f001a49a,keep,ds4_img009213_ann010630
ds4_img009215_ann010632,50000,ds4,02_extracted/uang/50000/ds4_img009215_ann010632.png,0dc091b80dbeb5f510f6bc8eadf59a1f019d0ea9c55f9a7acaa19ca1be574e9b,keep,ds4_img009215_ann010632
ds4_img009220_ann010637,50000,ds4,02_extracted/uang/50000/ds4_img009220_ann010637.png,3cd382a2cc072b382b849afd6cc475605e5ad62b3f956551d070548902fc901f,keep,ds4_img009220_ann010637
ds4_img009221_ann010638,50000,ds4,02_extracted/uang/50000/ds4_img009221_ann010638.png,3b9063c43a6cc050cce4a64ce40332eb9a1f72581aee751719c62e23f6b4b60a,keep,ds4_img009221_ann010638
ds4_img009252_ann010669,50000,ds4,02_extracted/uang/50000/ds4_img009252_ann010669.png,64847bf54f8521340041c215f01cb29d16acff27da371d2de99786fa44b17dad,keep,ds4_img009252_ann010669
ds4_img009265_ann010682,50000,ds4,02_extracted/uang/50000/ds4_img009265_ann010682.png,5e88898c344f5d6fa4286fc7fb1f0b771dfee2687d7edded1acb26a6f3fe6a46,keep,ds4_img009265_ann010682
ds4_img009267_ann010684,50000,ds4,02_extracted/uang/50000/ds4_img009267_ann010684.png,8a15c190bb802615cc9cc8e0399bf322c6ef429006c9c09c8486374bf459ff14,keep,ds4_img009267_ann010684
ds4_img009269_ann010686,50000,ds4,02_extracted/uang/50000/ds4_img009269_ann010686.png,cfbf333d1536a8eb15e0ca21800007e880fab53c64a3cc5e2bc80424f37a755d,keep,ds4_img009269_ann010686
ds4_img009273_ann010690,50000,ds4,02_extracted/uang/50000/ds4_img009273_ann010690.png,b837eb70fd9c5a78d6670d1e4b133146e3869a31ca1c0991697cebaa8521b6cc,keep,ds4_img009273_ann010690
ds4_img009279_ann010696,50000,ds4,02_extracted/uang/50000/ds4_img009279_ann010696.png,afa446679d82894e1a385aa0a2121bb126536f2053ad8557d54b8a32fb8d56b3,keep,ds4_img009279_ann010696
ds4_img009283_ann010700,50000,ds4,02_extracted/uang/50000/ds4_img009283_ann010700.png,b6e28979f2988e638a6bb0e1107328da0c9b62b75a769f4f876bc9215ebcb9a4,keep,ds4_img009283_ann010700
ds4_img009284_ann010701,50000,ds4,02_extracted/uang/50000/ds4_img009284_ann010701.png,51d57e47ffeb3a6f49f74def495a23315ff49932490a8433385f95ac5e09d81a,keep,ds4_img009284_ann010701
ds4_img009285_ann010702,50000,ds4,02_extracted/uang/50000/ds4_img009285_ann010702.png,bfb33853560723876b3888b795b9180bbe1aeeb7161a02e07c3b1507379c33e2,keep,ds4_img009285_ann010702
ds4_img009289_ann010706,50000,ds4,02_extracted/uang/50000/ds4_img009289_ann010706.png,3875e63281b1e61a5b045902403bfc264c34675e2e432f905a651fe4961012cc,keep,ds4_img009289_ann010706
ds4_img009292_ann010709,50000,ds4,02_extracted/uang/50000/ds4_img009292_ann010709.png,0a42767bf6a80c5d9145f7e30cf65b4edb91ec255bfc6ea8f4b04b7236ba1aec,keep,ds4_img009292_ann010709
ds4_img009296_ann010712,50000,ds4,02_extracted/uang/50000/ds4_img009296_ann010712.png,99a0589478d50276bb4b52287a915f80e3b9ee1febca30f76da0ea4013655757,keep,ds4_img009296_ann010712
ds4_img009297_ann010713,50000,ds4,02_extracted/uang/50000/ds4_img009297_ann010713.png,20221b707841ba4b51fc5be3dc53693d3df231d9a27d25e7462e6d2b22ed2c99,keep,ds4_img009297_ann010713
ds4_img009300_ann010716,50000,ds4,02_extracted/uang/50000/ds4_img009300_ann010716.png,28bccd2abd6b0b03a0527b903fa6f4ba12cd08c65d93a499651f8a1fd967f915,keep,ds4_img009300_ann010716
ds4_img009302_ann010718,50000,ds4,02_extracted/uang/50000/ds4_img009302_ann010718.png,fbfa0ea95cd68817359b7d1495184ff9fdda4492d605cdc0eff1920eb9d56fa5,keep,ds4_img009302_ann010718
ds4_img009305_ann010721,50000,ds4,02_extracted/uang/50000/ds4_img009305_ann010721.png,281c784e082b3f8d6f3ce33d7c3d9bf6206a53097605bad03a0e9568f87f62f4,keep,ds4_img009305_ann010721
ds4_img009312_ann010728,50000,ds4,02_extracted/uang/50000/ds4_img009312_ann010728.png,6690b7bb3c1c00830c7186ad35c2bf0645e95ea379670e54f301159c9dba9b43,keep,ds4_img009312_ann010728
ds4_img009313_ann010729,50000,ds4,02_extracted/uang/50000/ds4_img009313_ann010729.png,f9aa3843c5a844e4f014385afc16515158863ba67a62dadc3c44d714c8f10f88,keep,ds4_img009313_ann010729
ds4_img009332_ann010748,50000,ds4,02_extracted/uang/50000/ds4_img009332_ann010748.png,b58f7836d17d32159ba24d17380c62407f3756ca70cbe559a6ee68ab524e64f4,keep,ds4_img009332_ann010748
ds4_img009334_ann010750,50000,ds4,02_extracted/uang/50000/ds4_img009334_ann010750.png,9308ab093366d7f41ef8c138947240b69faae0e90e1827a37930e58a2582bb6a,keep,ds4_img009334_ann010750
ds4_img009335_ann010751,50000,ds4,02_extracted/uang/50000/ds4_img009335_ann010751.png,2904a58e19119fcc8da239e5c49d3d82ca59acc305eb300a38e1464f41b07220,keep,ds4_img009335_ann010751
ds4_img009339_ann010755,50000,ds4,02_extracted/uang/50000/ds4_img009339_ann010755.png,cbf0a73d22760fea9a325d006ed7e0bde03e11e8fa4458bf08f94aa6adedef3d,keep,ds4_img009339_ann010755
ds4_img009341_ann010757,50000,ds4,02_extracted/uang/50000/ds4_img009341_ann010757.png,4e3c40b143365575c812507d5439738c0c66423cd1b0e2e5ca0378f52921d142,keep,ds4_img009341_ann010757
ds4_img009342_ann010758,50000,ds4,02_extracted/uang/50000/ds4_img009342_ann010758.png,da857e11a4fa1c90cfbc52ed519743cd1648d0e12a9594a410e4ff8a125c4c7b,keep,ds4_img009342_ann010758
ds4_img009350_ann010766,50000,ds4,02_extracted/uang/50000/ds4_img009350_ann010766.png,7e33116aa9685c513f74eb9e33b122b6b396a7dcf0fded8daa14685fd9dd43e9,keep,ds4_img009350_ann010766
ds4_img009357_ann010772,50000,ds4,02_extracted/uang/50000/ds4_img009357_ann010772.png,da41fea4506cb72ed9c5b9c4404f6ee59b3c74410c9e7008f7f855599195195c,keep,ds4_img009357_ann010772
ds4_img009372_ann010783,50000,ds4,02_extracted/uang/50000/ds4_img009372_ann010783.png,c2f2205bfd193e1b12b868e81256f03e6a3afb61ff4545267d901c808ad83bef,keep,ds4_img009372_ann010783
ds4_img009374_ann010785,50000,ds4,02_extracted/uang/50000/ds4_img009374_ann010785.png,537ed6efedffdcd508346f1676b4ee2d8ee27bead3ac03c4f8ab0f07c0bac4df,keep,ds4_img009374_ann010785
ds4_img009402_ann010813,50000,ds4,02_extracted/uang/50000/ds4_img009402_ann010813.png,0519695ddf20deeea41a092778553e65b947c27f7b1ea7f67942abe04f4347d5,keep,ds4_img009402_ann010813
ds4_img009403_ann010814,50000,ds4,02_extracted/uang/50000/ds4_img009403_ann010814.png,ae421ef4e7dc67cccfa86af014ae490f6a2c995082e530da35558db078cb866a,keep,ds4_img009403_ann010814
ds4_img009415_ann010825,50000,ds4,02_extracted/uang/50000/ds4_img009415_ann010825.png,ad0fc0ceb0a50c352657c9bc90d3c02bdd62d525ebe08b9a900ccaad87633ba8,keep,ds4_img009415_ann010825
ds4_img009416_ann010826,50000,ds4,02_extracted/uang/50000/ds4_img009416_ann010826.png,3ed169eb7af59d87cb5bbe4ddf5d5d0b79b0b57ad949875e0004423b264e55bc,keep,ds4_img009416_ann010826
ds4_img009417_ann010827,50000,ds4,02_extracted/uang/50000/ds4_img009417_ann010827.png,3b77615cb1f3ae8865c65491306157e92cdfb1bebc30cb70240f79ce12f6a44e,keep,ds4_img009417_ann010827
ds4_img009418_ann010828,50000,ds4,02_extracted/uang/50000/ds4_img009418_ann010828.png,38f435df32fb01381e8c8ba3f68120a15d7b47d2cd67ac943f609549a5130506,keep,ds4_img009418_ann010828
ds4_img009419_ann010829,50000,ds4,02_extracted/uang/50000/ds4_img009419_ann010829.png,14ca39e5e2c147bff61fe4ebc14687ba8d54d16d43a921fa44ea5945ad62cbaf,keep,ds4_img009419_ann010829
ds4_img009420_ann010830,50000,ds4,02_extracted/uang/50000/ds4_img009420_ann010830.png,302efedf5e02940bc15b05d012e93de9905b0d3de75fe630d13a8851ef93015b,keep,ds4_img009420_ann010830
ds4_img009422_ann010832,50000,ds4,02_extracted/uang/50000/ds4_img009422_ann010832.png,c276552e972f240cc034212c3cc1f28118b4f79ce2a3ad06d48b85b87d128d88,keep,ds4_img009422_ann010832
ds4_img009423_ann010833,50000,ds4,02_extracted/uang/50000/ds4_img009423_ann010833.png,13b2be3cccdbea0ac2fdae136863c6c4f6c76d26eb09f94b75aa9fbd437e6c69,keep,ds4_img009423_ann010833
ds4_img009424_ann010834,50000,ds4,02_extracted/uang/50000/ds4_img009424_ann010834.png,daaf38d823cee6f063bb533305a6f46b54ff2489c65163b377a6087fb2ea36e4,keep,ds4_img009424_ann010834
ds4_img009425_ann010835,50000,ds4,02_extracted/uang/50000/ds4_img009425_ann010835.png,53d4f3b65ef1160a49b9fb3d0614af85281e27bb647d50ba78e62523633cd6b4,keep,ds4_img009425_ann010835
ds4_img009426_ann010836,50000,ds4,02_extracted/uang/50000/ds4_img009426_ann010836.png,fbd97a005c8d7463a864152e5803190bde1ed4aeafd8a5dc26108f25ccc7d1ce,keep,ds4_img009426_ann010836
ds4_img009428_ann010838,50000,ds4,02_extracted/uang/50000/ds4_img009428_ann010838.png,7374b14065805c72a0cb798f2fda90785920ca089381ba66c07e4275dd336e79,keep,ds4_img009428_ann010838
ds4_img009429_ann010839,50000,ds4,02_extracted/uang/50000/ds4_img009429_ann010839.png,f87d807e31a0395eec0c21dd4b2f1665c8caa440d9767de007e326b18afcb6a5,keep,ds4_img009429_ann010839
ds4_img009430_ann010840,50000,ds4,02_extracted/uang/50000/ds4_img009430_ann010840.png,83db976754dce2ad3760309e509a126cadce92396b68d741cc4e38ad0866aec7,keep,ds4_img009430_ann010840
ds4_img009433_ann010843,50000,ds4,02_extracted/uang/50000/ds4_img009433_ann010843.png,655cb382df3b53b3e601dd62fc6960a3e016d5d09b5bcb8ed7886f8a656ed9c7,keep,ds4_img009433_ann010843
ds4_img009434_ann010844,50000,ds4,02_extracted/uang/50000/ds4_img009434_ann010844.png,465f24a6fde90b0abf7bd5fb50815f33e6cc535f33ac02aef5a0b00d5c0dd5b6,keep,ds4_img009434_ann010844
ds4_img009435_ann010845,50000,ds4,02_extracted/uang/50000/ds4_img009435_ann010845.png,5bbef66afae739f887923ac5b328566dc6ace72d0af85a94543444486962fe88,keep,ds4_img009435_ann010845
ds4_img009436_ann010846,50000,ds4,02_extracted/uang/50000/ds4_img009436_ann010846.png,fe506312d0c43569b184ccd70c1095ba56452e9abfae389fbe878822d02b26c0,keep,ds4_img009436_ann010846
ds4_img009442_ann010852,50000,ds4,02_extracted/uang/50000/ds4_img009442_ann010852.png,b4d557f43ab55dd4b38827f1ca86e823bbcec165a777a79c3442e709a4b22070,keep,ds4_img009442_ann010852
ds4_img009443_ann010853,50000,ds4,02_extracted/uang/50000/ds4_img009443_ann010853.png,ce01a970028b28f8f6a954515ee53c751410dfbc0c810ee266c474d26edc7618,keep,ds4_img009443_ann010853
ds4_img009446_ann010856,50000,ds4,02_extracted/uang/50000/ds4_img009446_ann010856.png,89e9329e115894edfd100a631d6e85a0eda15f40c373db81c586245a287259ce,keep,ds4_img009446_ann010856
ds4_img009447_ann010857,50000,ds4,02_extracted/uang/50000/ds4_img009447_ann010857.png,88a13900d9859ae2a7093f31e47d3d89ff511b444145664586ab677153e3a317,keep,ds4_img009447_ann010857
ds4_img009448_ann010858,50000,ds4,02_extracted/uang/50000/ds4_img009448_ann010858.png,f937620bca2dd22e32043236c1396d70226eae3a6ee3304990624baf99e1d220,keep,ds4_img009448_ann010858
ds4_img009451_ann010861,50000,ds4,02_extracted/uang/50000/ds4_img009451_ann010861.png,a1487ab77c2c681facb38e214d7730d4612103316e7ea1b7dd3cf6f5be52a7df,keep,ds4_img009451_ann010861
ds4_img009452_ann010862,50000,ds4,02_extracted/uang/50000/ds4_img009452_ann010862.png,fcd449b189cc2fefad4b179b3c27e4aa95650a0762f6b7708e7e72590e6aee47,keep,ds4_img009452_ann010862
ds4_img009453_ann010863,50000,ds4,02_extracted/uang/50000/ds4_img009453_ann010863.png,bfc8ede6ca6297d472acdf6ec7302029aa58e8c70e318868b05b03c572e82c56,keep,ds4_img009453_ann010863
ds4_img009495_ann010904,50000,ds4,02_extracted/uang/50000/ds4_img009495_ann010904.png,1fe1d96bd43073fc8ada25441f7033708b24554166192e8c0f444931ecae76c1,keep,ds4_img009495_ann010904
ds4_img009515_ann010924,50000,ds4,02_extracted/uang/50000/ds4_img009515_ann010924.png,bf57006bfbee5798ae5356ea939cfc4c3509990cfb60ddbb403e14c8a8cbbca2,keep,ds4_img009515_ann010924
ds4_img009520_ann010929,50000,ds4,02_extracted/uang/50000/ds4_img009520_ann010929.png,e7f1228cc6b7a5028cc5702974d8692e8748374ce808160c43ed568ed8afab5d,keep,ds4_img009520_ann010929
ds4_img009524_ann010933,50000,ds4,02_extracted/uang/50000/ds4_img009524_ann010933.png,c647ec6421d9ddfe6f643d932f784ed6cd78537536e6cad23690ce8db7b7a60f,keep,ds4_img009524_ann010933
ds4_img009528_ann010937,50000,ds4,02_extracted/uang/50000/ds4_img009528_ann010937.png,2aa3aa2eb4c3f31c35b49d9e0ef14ab1288e1dadebdb36af5ae0345576772207,keep,ds4_img009528_ann010937
ds4_img009534_ann010943,50000,ds4,02_extracted/uang/50000/ds4_img009534_ann010943.png,a53ee2f575a8852ee43380804aaff1d21f3d27ccf1068ca0ab174b150e560a56,keep,ds4_img009534_ann010943
ds4_img009537_ann010946,50000,ds4,02_extracted/uang/50000/ds4_img009537_ann010946.png,6b3926139b73b38f3c3466c84ca88b7c38d27f2d0a9534d163a19f2fa6499718,keep,ds4_img009537_ann010946
ds4_img009539_ann010948,50000,ds4,02_extracted/uang/50000/ds4_img009539_ann010948.png,03363190c8a4f1df9df509862fa3fda0c7ceaef715753c4ec4470a7f12f67120,keep,ds4_img009539_ann010948
ds4_img009541_ann010950,50000,ds4,02_extracted/uang/50000/ds4_img009541_ann010950.png,f23ce0c7497ae845c0907c62b5c3bad2a4914f8c7acececa48c1423203548607,keep,ds4_img009541_ann010950
ds4_img009542_ann010951,50000,ds4,02_extracted/uang/50000/ds4_img009542_ann010951.png,6425ef13f73122c54e1311727a616413021a5fc33ff4cf9078cf233ccc33ef6d,keep,ds4_img009542_ann010951
ds4_img009543_ann010952,50000,ds4,02_extracted/uang/50000/ds4_img009543_ann010952.png,ab09a8ee69bf0b96b2464fe79b37d2f3075e30391d1fbd82e9609e95ad89c492,keep,ds4_img009543_ann010952
ds4_img009544_ann010953,50000,ds4,02_extracted/uang/50000/ds4_img009544_ann010953.png,9a156dd789963a4644fa91f4183715fd00e81b3d6d57eda986a63e362387b4ae,keep,ds4_img009544_ann010953
ds4_img009545_ann010954,50000,ds4,02_extracted/uang/50000/ds4_img009545_ann010954.png,e7e92b8e1110a9a8c305c11a26245971a37fc9dab812a6b3ccbd38777fb62c55,keep,ds4_img009545_ann010954
ds4_img009546_ann010955,50000,ds4,02_extracted/uang/50000/ds4_img009546_ann010955.png,d84f22e78721e071cabb082af1c081bd48aefd0a82ffc262ca473dc68257d4e7,keep,ds4_img009546_ann010955
ds4_img009547_ann010956,50000,ds4,02_extracted/uang/50000/ds4_img009547_ann010956.png,6b121a73c89f261d2de1cd6e480227fb9c0349f3cdc3aeaf2ae59661f0cc6d03,keep,ds4_img009547_ann010956
ds4_img009548_ann010957,50000,ds4,02_extracted/uang/50000/ds4_img009548_ann010957.png,9d6b40b69d503007c69b6b53c1bab296d444d3dde85257fa6b092d48f6ac1b42,keep,ds4_img009548_ann010957
ds4_img009549_ann010958,50000,ds4,02_extracted/uang/50000/ds4_img009549_ann010958.png,2e538f5ad917506fff9fe91ef9cf71aad34839be6a79fd9bab66664ea5d927a6,keep,ds4_img009549_ann010958
ds4_img009550_ann010959,50000,ds4,02_extracted/uang/50000/ds4_img009550_ann010959.png,b3a671b07aac25f57d3161b48180bf96561f8164bbe66468e71a573bf6f3fb3f,keep,ds4_img009550_ann010959
ds4_img009551_ann010960,50000,ds4,02_extracted/uang/50000/ds4_img009551_ann010960.png,0c45a2926aaec687c96b365aee4c6806efdb2d8dd3b226bb5c85f814fb78105f,keep,ds4_img009551_ann010960
ds4_img009552_ann010961,50000,ds4,02_extracted/uang/50000/ds4_img009552_ann010961.png,e7cd754be5e06433ae5a938ed52300ce31a7d249ae1a77e4124b1e590c29520f,keep,ds4_img009552_ann010961
ds4_img009553_ann010962,50000,ds4,02_extracted/uang/50000/ds4_img009553_ann010962.png,dd4facedaa2610240b1425de5f6aca0cf081067acf02378f938a4fb9efb87e91,keep,ds4_img009553_ann010962
ds4_img009554_ann010963,50000,ds4,02_extracted/uang/50000/ds4_img009554_ann010963.png,ce47df3d94886dd2f90f55379586a826f6d9b55322517bb580a345a7c057ec5d,keep,ds4_img009554_ann010963
ds4_img009555_ann010964,50000,ds4,02_extracted/uang/50000/ds4_img009555_ann010964.png,6a91b0839dd60af4a75c2288f7543583c3c82c0334dfd2fb54c7c99055b8271d,keep,ds4_img009555_ann010964
ds4_img009556_ann010965,50000,ds4,02_extracted/uang/50000/ds4_img009556_ann010965.png,c25cea8d55d6acd5b91df8f9bb1c0b8308c1c365e04defdb719ea24a36c18f15,keep,ds4_img009556_ann010965
ds4_img009557_ann010966,50000,ds4,02_extracted/uang/50000/ds4_img009557_ann010966.png,386fe3ab41ea00ecb3640f2736702e6f522ce73fce0c4c1bad4ffe00279f4f02,keep,ds4_img009557_ann010966
ds4_img009559_ann010968,50000,ds4,02_extracted/uang/50000/ds4_img009559_ann010968.png,1a035c64ca199b194f960aa68a7b47a1f8c7663edb061cde041087627289fdac,keep,ds4_img009559_ann010968
ds4_img009562_ann010971,50000,ds4,02_extracted/uang/50000/ds4_img009562_ann010971.png,865d11537a67d6ed7319fd467cae33a9c01031f77a5cf6041373d958057878b7,keep,ds4_img009562_ann010971
ds4_img009577_ann010986,50000,ds4,02_extracted/uang/50000/ds4_img009577_ann010986.png,0e694c184dca5f7f1eec89c77dad7d811f4f0ed3efeb687e7cfa4286a8280c90,keep,ds4_img009577_ann010986
ds4_img009580_ann010989,50000,ds4,02_extracted/uang/50000/ds4_img009580_ann010989.png,19987637362419256eda6f5b103ec1c349fd28db8b63a5f8f6d98f52cd213777,keep,ds4_img009580_ann010989
ds4_img009581_ann010990,50000,ds4,02_extracted/uang/50000/ds4_img009581_ann010990.png,881dadf76dbd07aeacaf9a411e21b30b296da60d0fb8bb77a76cb3938afab18f,keep,ds4_img009581_ann010990
ds4_img009582_ann010991,50000,ds4,02_extracted/uang/50000/ds4_img009582_ann010991.png,20117b19fc822cbea941afc7de4bc8dbd7cd91ab399c17673ea5c5a3bc2975dc,keep,ds4_img009582_ann010991
ds4_img009584_ann010993,50000,ds4,02_extracted/uang/50000/ds4_img009584_ann010993.png,46532960a37c9b013882f606d7724de710f0677cc32ada562929b324bc134580,keep,ds4_img009584_ann010993
ds4_img009585_ann010994,50000,ds4,02_extracted/uang/50000/ds4_img009585_ann010994.png,33a0a627d0eff98d35a79c5437ebdf9abd14be1a06acbe845ad696c6db577813,keep,ds4_img009585_ann010994
ds4_img009586_ann010995,50000,ds4,02_extracted/uang/50000/ds4_img009586_ann010995.png,ef6dd23e6ee10ec5934773539d5543a844f9e58f2556fa530dabbb84beac2726,keep,ds4_img009586_ann010995
ds4_img009587_ann010996,50000,ds4,02_extracted/uang/50000/ds4_img009587_ann010996.png,ee7719fcbdf41486f991692f5b78e828820ad85de5510c278495194acdaeb711,keep,ds4_img009587_ann010996
ds4_img009588_ann010997,50000,ds4,02_extracted/uang/50000/ds4_img009588_ann010997.png,6c249c0eb0557c2228e841b64b9a9114e5d2d2f5e2c73dce407d163cc6194622,keep,ds4_img009588_ann010997
ds4_img009589_ann010998,50000,ds4,02_extracted/uang/50000/ds4_img009589_ann010998.png,b9c35a209497c0381fff190ec6bd12b43c40c5ab8551f7563afb3d38c582c114,keep,ds4_img009589_ann010998
ds4_img009590_ann010999,50000,ds4,02_extracted/uang/50000/ds4_img009590_ann010999.png,a905f5b20fa75562b2884faec0eb4ce3567794cb32f08afa791ef657bbd5704a,keep,ds4_img009590_ann010999
ds4_img009591_ann011000,50000,ds4,02_extracted/uang/50000/ds4_img009591_ann011000.png,d0af6989890b725b8b23688a1e71297e48d481ec7635cd02affa1c4c7c7ec46c,keep,ds4_img009591_ann011000
ds4_img009593_ann011002,50000,ds4,02_extracted/uang/50000/ds4_img009593_ann011002.png,da5fb1527ee151cb677f4dafab54b0c765609b758625d804a3fb92b32ebc9caf,keep,ds4_img009593_ann011002
ds4_img009594_ann011003,50000,ds4,02_extracted/uang/50000/ds4_img009594_ann011003.png,b55eab2f6dc8e46a0aa7d933b97d8a5deaebb149fd536d80b208302619d64982,keep,ds4_img009594_ann011003
ds4_img009596_ann011005,50000,ds4,02_extracted/uang/50000/ds4_img009596_ann011005.png,f157af02aa092560c6183b1935e484be103f541b438591934e002ccef36d6e5d,keep,ds4_img009596_ann011005
ds4_img009597_ann011006,50000,ds4,02_extracted/uang/50000/ds4_img009597_ann011006.png,7dd0d94721a5923b2aa7e3fcd51f3884c6ac90d6ac59fac19234c07cf4393e53,keep,ds4_img009597_ann011006
ds4_img009599_ann011008,50000,ds4,02_extracted/uang/50000/ds4_img009599_ann011008.png,8d98f938444f17c20fd450582e7d583c63a25eef0ab62b45b14964b72a0d7991,keep,ds4_img009599_ann011008
ds4_img009602_ann011011,50000,ds4,02_extracted/uang/50000/ds4_img009602_ann011011.png,18da4df9e95113a212676fc328453d42a44b9b135284824b812b228f93aaa56f,keep,ds4_img009602_ann011011
ds4_img009617_ann011026,50000,ds4,02_extracted/uang/50000/ds4_img009617_ann011026.png,7e7567301cbb8fcf483a07e70f16e117f141a8efeac9fa9f957ca7eb79dcfe1e,keep,ds4_img009617_ann011026
ds4_img009618_ann011027,50000,ds4,02_extracted/uang/50000/ds4_img009618_ann011027.png,2a17f729157b5e9084d81677076486586d469f62a9e7873810355ad22eda6566,keep,ds4_img009618_ann011027
ds4_img009620_ann011029,50000,ds4,02_extracted/uang/50000/ds4_img009620_ann011029.png,53192d77c6c96a7a3e1893a93b70aab18397e16c5483d62b7fdc442b6ebf15d5,keep,ds4_img009620_ann011029
ds4_img009622_ann011031,50000,ds4,02_extracted/uang/50000/ds4_img009622_ann011031.png,699bc38af2504085b1516b418968bbfad1bec9fd7d0436df9d61f4664a0e683f,keep,ds4_img009622_ann011031
ds4_img009623_ann011032,50000,ds4,02_extracted/uang/50000/ds4_img009623_ann011032.png,8a97284530a6bf0aadf9916fab02abdc41b7e77ff29699fc86adbf6467ac3969,keep,ds4_img009623_ann011032
ds4_img009624_ann011033,50000,ds4,02_extracted/uang/50000/ds4_img009624_ann011033.png,6b16f357dd5dc3e044e03335574ef787434112c444b65b3c9e61993c2aa32124,keep,ds4_img009624_ann011033
ds4_img009627_ann011036,50000,ds4,02_extracted/uang/50000/ds4_img009627_ann011036.png,f200946539c60e51d37c47cc9ccdbbb964507b4124cadce64d3486c7a768d516,keep,ds4_img009627_ann011036
ds4_img009628_ann011037,50000,ds4,02_extracted/uang/50000/ds4_img009628_ann011037.png,d82f7f3afa01a1d0c5faec0db68b1cf0bf4ce3bbae66384220d46c8f7cf9e527,keep,ds4_img009628_ann011037
ds4_img009629_ann011038,50000,ds4,02_extracted/uang/50000/ds4_img009629_ann011038.png,dc9b5b489af2a24318150f75c9629d07fcf9c692d1f65fded7f6fe3e8ad86330,keep,ds4_img009629_ann011038
ds4_img009631_ann011040,50000,ds4,02_extracted/uang/50000/ds4_img009631_ann011040.png,948feeb7a8da59583b616d16a31e78d73cd6483358abf2258b047fd6257f6a5d,keep,ds4_img009631_ann011040
ds4_img009632_ann011041,50000,ds4,02_extracted/uang/50000/ds4_img009632_ann011041.png,858daf30636d7ff7f21d31fde952608ce3817f94047e44be8e12617f6f04321e,keep,ds4_img009632_ann011041
ds4_img009633_ann011042,50000,ds4,02_extracted/uang/50000/ds4_img009633_ann011042.png,be6a42130c953337c82e1bacdd64e18703c8c5805b13ee1d1a4f5a74a8f88caa,keep,ds4_img009633_ann011042
ds4_img009634_ann011043,50000,ds4,02_extracted/uang/50000/ds4_img009634_ann011043.png,217f292c1d40a4fc11127d8298fe1931ff8bfe661cd4897ff24ac5a76b391189,keep,ds4_img009634_ann011043
ds4_img009635_ann011044,50000,ds4,02_extracted/uang/50000/ds4_img009635_ann011044.png,07e0e26458a6b18bfb04f9625ffa12eb6300b18fa640937304018a5332f9762e,keep,ds4_img009635_ann011044
ds4_img009636_ann011045,50000,ds4,02_extracted/uang/50000/ds4_img009636_ann011045.png,8488289e9b87f8207c327b137be9dd83bff8faff71fc0428f7bc56252b0f8e63,keep,ds4_img009636_ann011045
ds4_img009642_ann011051,50000,ds4,02_extracted/uang/50000/ds4_img009642_ann011051.png,0509c36e20650e8d484923cbdd2e9afe0583feff2f03be5e40b797b3617f86bf,keep,ds4_img009642_ann011051
ds4_img009664_ann011073,50000,ds4,02_extracted/uang/50000/ds4_img009664_ann011073.png,2ea3f5ed5cb2af161b44fdc5b964711e674dd360280981da8f69ce5e54741cc0,keep,ds4_img009664_ann011073
ds4_img009665_ann011074,50000,ds4,02_extracted/uang/50000/ds4_img009665_ann011074.png,cb1558f89d1f0546544b914ccb13315f28d15b294e9f073c53806d85daf4e2b1,keep,ds4_img009665_ann011074
