sample_id,label,source_id,file_path,group_id,emission_year,side,condition,object_group,brightness_proxy,orientation_proxy,scale_proxy,luminance_mean,aspect_ratio,relative_area,reviewed
nm_000000333345,nonuang,ds11,raw_dataset/non_uang/000000333345.jpg,nm_000000333345,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,88.43278503417969,,,True
nm_000000226584,nonuang,ds11,raw_dataset/non_uang/000000226584.jpg,nm_000000226584,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,118.18324279785156,,,True
nm_000000450316,nonuang,ds11,raw_dataset/non_uang/000000450316.jpg,nm_000000450316,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,81.75987243652344,,,True
nm_000000469538,nonuang,ds11,raw_dataset/non_uang/000000469538.jpg,nm_000000469538,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,101.41445922851562,,,True
nm_000000428353,nonuang,ds11,raw_dataset/non_uang/000000428353.jpg,nm_000000428353,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,124.4989242553711,,,True
nm_000000029638,nonuang,ds11,raw_dataset/non_uang/000000029638.jpg,nm_000000029638,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,64.50469970703125,,,True
nm_000000085300,nonuang,ds11,raw_dataset/non_uang/000000085300.jpg,nm_000000085300,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,98.1142807006836,,,True
nm_000000552469,nonuang,ds11,raw_dataset/non_uang/000000552469.jpg,nm_000000552469,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,115.27651977539062,,,True
nm_000000259185,nonuang,ds11,raw_dataset/non_uang/000000259185.jpg,nm_000000259185,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,143.77389526367188,,,True
nm_000000559638,nonuang,ds11,raw_dataset/non_uang/000000559638.jpg,nm_000000559638,not_applicable,not_applicable,not_applicable,tangan_kosong,medium,not_applicable,not_applicable,98.38994598388672,,,True
nm_000000485151,nonuang,ds11,raw_dataset/non_uang/000000485151.jpg,nm_000000485151,not_applicable,not_applicable,not_applicable,lainnya,medium,not_applicable,not_applicable,105.2480239868164,,,True
nm_000000054053,nonuang,ds11,raw_dataset/non_uang/000000054053.jpg,nm_000000054053,not_applicable,not_applicable,not_applicable,lainnya,high,not_applicable,not_applicable,141.50592041015625,,,True
nm_000000032573,nonuang,ds11,raw_dataset/non_uang/000000032573.jpg,nm_000000032573,not_applicable,not_applicable,not_applicable,lainnya,low,not_applicable,not_applicable,91.0049819946289,,,True
