sample_id,label,source_id,image_id,annotation_id,file_path,r_clip,aspect_ratio,relative_area,file_exists,flag_clip,flag_aspect,flag_area,random_5pct,auto_flag,audit_required,audit_reason,decision,notes
ds9_img034267_ann034821,2000,ds9,34267,34821,02_extracted/uang/2000/ds9_img034267_ann034821.png,1.0,2.443579766536965,0.394033203125,True,False,False,False,True,False,True,random_5pct,,
ds9_img034272_ann034825,2000,ds9,34272,34825,02_extracted/uang/2000/ds9_img034272_ann034825.png,1.0,2.3951612903225805,0.3596484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034390_ann034925,20000,ds9,34390,34925,02_extracted/uang/20000/ds9_img034390_ann034925.png,1.0,2.038338658146965,0.4875341796875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034421_ann034950,50000,ds9,34421,34950,02_extracted/uang/50000/ds9_img034421_ann034950.png,1.0,2.418410041841004,0.3372607421875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034474_ann034994,100000,ds9,34474,34994,02_extracted/uang/100000/ds9_img034474_ann034994.png,1.0,1.5514705882352942,0.63052734375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034548_ann035050,2000,ds9,34548,35050,02_extracted/uang/2000/ds9_img034548_ann035050.png,1.0,2.01423487544484,0.3882958984375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034554_ann035056,20000,ds9,34554,35056,02_extracted/uang/20000/ds9_img034554_ann035056.png,1.0,1.4512471655328798,0.6890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img034559_ann035059,10000,ds9,34559,35059,02_extracted/uang/10000/ds9_img034559_ann035059.png,1.0,0.523102310231023,0.4689990234375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034574_ann035074,100000,ds9,34574,35074,02_extracted/uang/100000/ds9_img034574_ann035074.png,1.0,2.2,0.42109375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034583_ann035081,5000,ds9,34583,35081,02_extracted/uang/5000/ds9_img034583_ann035081.png,1.0,2.2226415094339624,0.38106689453125,True,False,False,False,True,False,True,random_5pct,,
ds9_img034586_ann035084,2000,ds9,34586,35084,02_extracted/uang/2000/ds9_img034586_ann035084.png,1.0,0.5754560530679934,0.51084228515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img034612_ann035106,10000,ds9,34612,35106,02_extracted/uang/10000/ds9_img034612_ann035106.png,1.0,2.045774647887324,0.402841796875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034636_ann035129,1000,ds9,34636,35129,02_extracted/uang/1000/ds9_img034636_ann035129.png,1.0,0.5249169435215947,0.46443359375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034692_ann035175,1000,ds9,34692,35175,02_extracted/uang/1000/ds9_img034692_ann035175.png,1.0,1.9006410256410255,0.45169921875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034704_ann035186,10000,ds9,34704,35186,02_extracted/uang/10000/ds9_img034704_ann035186.png,1.0,0.6404494382022472,0.60687744140625,True,False,False,False,True,False,True,random_5pct,,
ds9_img034718_ann035197,2000,ds9,34718,35197,02_extracted/uang/2000/ds9_img034718_ann035197.png,1.0,1.9895470383275262,0.40009033203125,True,False,False,False,True,False,True,random_5pct,,
ds9_img034727_ann035205,5000,ds9,34727,35205,02_extracted/uang/5000/ds9_img034727_ann035205.png,1.0,2.094915254237288,0.4450927734375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034760_ann035232,100000,ds9,34760,35232,02_extracted/uang/100000/ds9_img034760_ann035232.png,1.0,1.6537467700258397,0.6046875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034817_ann035280,20000,ds9,34817,35280,02_extracted/uang/20000/ds9_img034817_ann035280.png,1.0,0.5272435897435898,0.5012109375,True,False,False,False,True,False,True,random_5pct,,
ds9_img034846_ann035307,1000,ds9,34846,35307,02_extracted/uang/1000/ds9_img034846_ann035307.png,1.0,1.6016949152542372,0.4900341796875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034897_ann035355,10000,ds9,34897,35355,02_extracted/uang/10000/ds9_img034897_ann035355.png,1.0,1.7760736196319018,0.4608251953125,True,False,False,False,True,False,True,random_5pct,,
ds9_img034910_ann035364,2000,ds9,34910,35364,02_extracted/uang/2000/ds9_img034910_ann035364.png,1.0,0.5294117647058824,0.51136962890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img034912_ann035366,100000,ds9,34912,35366,02_extracted/uang/100000/ds9_img034912_ann035366.png,1.0,0.5855572998430141,0.58008056640625,True,False,False,False,True,False,True,random_5pct,,
ds9_img034923_ann035375,2000,ds9,34923,35375,02_extracted/uang/2000/ds9_img034923_ann035375.png,1.0,2.3098039215686272,0.36668701171875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034946_ann035396,100000,ds9,34946,35396,02_extracted/uang/100000/ds9_img034946_ann035396.png,1.0,1.928348909657321,0.48510498046875,True,False,False,False,True,False,True,random_5pct,,
ds9_img034987_ann035431,5000,ds9,34987,35431,02_extracted/uang/5000/ds9_img034987_ann035431.png,1.0,2.099644128113879,0.4047607421875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035003_ann035445,5000,ds9,35003,35445,02_extracted/uang/5000/ds9_img035003_ann035445.png,1.0,1.7486338797814207,0.571875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035029_ann035468,5000,ds9,35029,35468,02_extracted/uang/5000/ds9_img035029_ann035468.png,1.0,2.136029411764706,0.3858203125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035037_ann035475,1000,ds9,35037,35475,02_extracted/uang/1000/ds9_img035037_ann035475.png,1.0,1.7289156626506024,0.46525390625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035055_ann035490,100000,ds9,35055,35490,02_extracted/uang/100000/ds9_img035055_ann035490.png,1.0,2.175627240143369,0.41345947265625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035061_ann035496,10000,ds9,35061,35496,02_extracted/uang/10000/ds9_img035061_ann035496.png,1.0,1.419068736141907,0.7046875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035084_ann035514,5000,ds9,35084,35514,02_extracted/uang/5000/ds9_img035084_ann035514.png,1.0,0.6578125,0.6578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035095_ann035523,5000,ds9,35095,35523,02_extracted/uang/5000/ds9_img035095_ann035523.png,1.0,0.5408496732026143,0.494560546875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035097_ann035525,10000,ds9,35097,35525,02_extracted/uang/10000/ds9_img035097_ann035525.png,1.0,1.7309941520467835,0.494296875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035101_ann035529,100000,ds9,35101,35529,02_extracted/uang/100000/ds9_img035101_ann035529.png,1.0,1.7556179775280898,0.543212890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035125_ann035548,1000,ds9,35125,35548,02_extracted/uang/1000/ds9_img035125_ann035548.png,1.0,0.616260162601626,0.56905517578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035128_ann035551,1000,ds9,35128,35551,02_extracted/uang/1000/ds9_img035128_ann035551.png,1.0,2.0851063829787235,0.40482421875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035136_ann035557,2000,ds9,35136,35557,02_extracted/uang/2000/ds9_img035136_ann035557.png,1.0,2.247191011235955,0.39111328125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035153_ann035571,100000,ds9,35153,35571,02_extracted/uang/100000/ds9_img035153_ann035571.png,1.0,0.5008291873963516,0.4445947265625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035178_ann035594,2000,ds9,35178,35594,02_extracted/uang/2000/ds9_img035178_ann035594.png,1.0,0.6439024390243903,0.594580078125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035239_ann035647,5000,ds9,35239,35647,02_extracted/uang/5000/ds9_img035239_ann035647.png,1.0,0.48475120385232745,0.4593408203125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035256_ann035660,50000,ds9,35256,35660,02_extracted/uang/50000/ds9_img035256_ann035660.png,1.0,1.9896193771626298,0.40570068359375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035322_ann035715,5000,ds9,35322,35715,02_extracted/uang/5000/ds9_img035322_ann035715.png,1.0,0.5557324840764332,0.535087890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035326_ann035719,5000,ds9,35326,35719,02_extracted/uang/5000/ds9_img035326_ann035719.png,1.0,2.1624548736462095,0.40508544921875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035330_ann035723,20000,ds9,35330,35723,02_extracted/uang/20000/ds9_img035330_ann035723.png,1.0,0.6080645161290322,0.570654296875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035362_ann035750,50000,ds9,35362,35750,02_extracted/uang/50000/ds9_img035362_ann035750.png,1.0,0.5546218487394958,0.4793701171875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035385_ann035771,5000,ds9,35385,35771,02_extracted/uang/5000/ds9_img035385_ann035771.png,1.0,2.225092250922509,0.39895751953125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035433_ann035813,1000,ds9,35433,35813,02_extracted/uang/1000/ds9_img035433_ann035813.png,1.0,1.8161993769470406,0.45689208984375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035442_ann035821,20000,ds9,35442,35821,02_extracted/uang/20000/ds9_img035442_ann035821.png,1.0,2.1444444444444444,0.3816650390625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035464_ann035839,5000,ds9,35464,35839,02_extracted/uang/5000/ds9_img035464_ann035839.png,1.0,2.0369127516778525,0.4416162109375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035481_ann035855,10000,ds9,35481,35855,02_extracted/uang/10000/ds9_img035481_ann035855.png,1.0,2.1524163568773234,0.38025146484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035541_ann035904,1000,ds9,35541,35904,02_extracted/uang/1000/ds9_img035541_ann035904.png,1.0,1.6514285714285715,0.493896484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035577_ann035936,50000,ds9,35577,35936,02_extracted/uang/50000/ds9_img035577_ann035936.png,1.0,0.5186991869918699,0.47896728515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035617_ann035969,1000,ds9,35617,35969,02_extracted/uang/1000/ds9_img035617_ann035969.png,1.0,1.7763975155279503,0.44966796875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035641_ann035990,20000,ds9,35641,35990,02_extracted/uang/20000/ds9_img035641_ann035990.png,1.0,2.111913357400722,0.39561767578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035670_ann036016,50000,ds9,35670,36016,02_extracted/uang/50000/ds9_img035670_ann036016.png,1.0,0.67,0.5888671875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035702_ann036044,50000,ds9,35702,36044,02_extracted/uang/50000/ds9_img035702_ann036044.png,1.0,1.7118644067796611,0.523740234375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035766_ann036100,50000,ds9,35766,36100,02_extracted/uang/50000/ds9_img035766_ann036100.png,1.0,1.976271186440678,0.41988525390625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035786_ann036117,5000,ds9,35786,36117,02_extracted/uang/5000/ds9_img035786_ann036117.png,1.0,2.170818505338078,0.4184814453125,True,False,False,False,True,False,True,random_5pct,,
ds9_img035831_ann036157,5000,ds9,35831,36157,02_extracted/uang/5000/ds9_img035831_ann036157.png,1.0,2.1619718309859155,0.42572265625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035862_ann036185,1000,ds9,35862,36185,02_extracted/uang/1000/ds9_img035862_ann036185.png,1.0,2.0549450549450547,0.37390869140625,True,False,False,False,True,False,True,random_5pct,,
ds9_img035883_ann036201,2000,ds9,35883,36201,02_extracted/uang/2000/ds9_img035883_ann036201.png,1.0,1.7226890756302522,0.53602294921875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035913_ann036225,50000,ds9,35913,36225,02_extracted/uang/50000/ds9_img035913_ann036225.png,1.0,2.127659574468085,0.4130859375,True,False,False,False,True,False,True,random_5pct,,
ds9_img035927_ann036239,5000,ds9,35927,36239,02_extracted/uang/5000/ds9_img035927_ann036239.png,1.0,0.6367924528301887,0.628857421875,True,False,False,False,True,False,True,random_5pct,,
ds9_img035989_ann036291,1000,ds9,35989,36291,02_extracted/uang/1000/ds9_img035989_ann036291.png,1.0,1.9965277777777777,0.404296875,True,False,False,False,True,False,True,random_5pct,,
ds9_img036059_ann036351,50000,ds9,36059,36351,02_extracted/uang/50000/ds9_img036059_ann036351.png,1.0,0.6773162939297125,0.6480078125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036064_ann036356,5000,ds9,36064,36356,02_extracted/uang/5000/ds9_img036064_ann036356.png,1.0,2.178832116788321,0.3993603515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036080_ann036370,2000,ds9,36080,36370,02_extracted/uang/2000/ds9_img036080_ann036370.png,1.0,2.1745454545454543,0.4014892578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036085_ann036375,100000,ds9,36085,36375,02_extracted/uang/100000/ds9_img036085_ann036375.png,1.0,0.6984375,0.6984375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036150_ann036433,100000,ds9,36150,36433,02_extracted/uang/100000/ds9_img036150_ann036433.png,1.0,0.5031545741324921,0.4937646484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036158_ann036440,5000,ds9,36158,36440,02_extracted/uang/5000/ds9_img036158_ann036440.png,1.0,0.5382113821138211,0.49698486328125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036187_ann036465,1000,ds9,36187,36465,02_extracted/uang/1000/ds9_img036187_ann036465.png,1.0,1.9889705882352942,0.3592578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036194_ann036472,20000,ds9,36194,36472,02_extracted/uang/20000/ds9_img036194_ann036472.png,1.0,2.1340579710144927,0.396884765625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036272_ann036541,5000,ds9,36272,36541,02_extracted/uang/5000/ds9_img036272_ann036541.png,1.0,0.5419968304278923,0.5268603515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036288_ann036556,5000,ds9,36288,36556,02_extracted/uang/5000/ds9_img036288_ann036556.png,1.0,2.3293650793650795,0.361142578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036333_ann036598,10000,ds9,36333,36598,02_extracted/uang/10000/ds9_img036333_ann036598.png,1.0,1.8753799392097263,0.49558837890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036337_ann036601,5000,ds9,36337,36601,02_extracted/uang/5000/ds9_img036337_ann036601.png,1.0,2.2607003891050583,0.36454345703125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036360_ann036622,2000,ds9,36360,36622,02_extracted/uang/2000/ds9_img036360_ann036622.png,1.0,1.4414414414414414,0.69375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036364_ann036625,20000,ds9,36364,36625,02_extracted/uang/20000/ds9_img036364_ann036625.png,1.0,0.6333333333333333,0.6136962890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036369_ann036629,2000,ds9,36369,36629,02_extracted/uang/2000/ds9_img036369_ann036629.png,1.0,1.8247734138972809,0.488095703125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036374_ann036634,1000,ds9,36374,36634,02_extracted/uang/1000/ds9_img036374_ann036634.png,1.0,1.7837837837837838,0.4829150390625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036383_ann036642,20000,ds9,36383,36642,02_extracted/uang/20000/ds9_img036383_ann036642.png,1.0,2.119718309859155,0.41740234375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036389_ann036648,50000,ds9,36389,36648,02_extracted/uang/50000/ds9_img036389_ann036648.png,1.0,1.7450980392156863,0.54299560546875,True,False,False,False,True,False,True,random_5pct,,
ds9_img036409_ann036664,5000,ds9,36409,36664,02_extracted/uang/5000/ds9_img036409_ann036664.png,1.0,0.463768115942029,0.436640625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036429_ann036684,100000,ds9,36429,36684,02_extracted/uang/100000/ds9_img036429_ann036684.png,1.0,2.244360902255639,0.3877001953125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036475_ann036723,10000,ds9,36475,36723,02_extracted/uang/10000/ds9_img036475_ann036723.png,1.0,1.8806451612903226,0.4412353515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036503_ann036747,1000,ds9,36503,36747,02_extracted/uang/1000/ds9_img036503_ann036747.png,1.0,1.8212121212121213,0.4842041015625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036543_ann036782,1000,ds9,36543,36782,02_extracted/uang/1000/ds9_img036543_ann036782.png,1.0,2.0310344827586206,0.4170166015625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036608_ann036838,1000,ds9,36608,36838,02_extracted/uang/1000/ds9_img036608_ann036838.png,1.0,1.5692695214105794,0.60383544921875,True,False,False,False,True,False,True,random_5pct,,
ds9_img036613_ann036843,2000,ds9,36613,36843,02_extracted/uang/2000/ds9_img036613_ann036843.png,1.0,2.0246478873239435,0.398681640625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036653_ann036882,20000,ds9,36653,36882,02_extracted/uang/20000/ds9_img036653_ann036882.png,1.0,2.152727272727273,0.3974609375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036691_ann036912,20000,ds9,36691,36912,02_extracted/uang/20000/ds9_img036691_ann036912.png,1.0,1.6580310880829014,0.603125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036734_ann036945,50000,ds9,36734,36945,02_extracted/uang/50000/ds9_img036734_ann036945.png,1.0,1.9269102990033222,0.426220703125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036771_ann036979,100000,ds9,36771,36979,02_extracted/uang/100000/ds9_img036771_ann036979.png,1.0,2.2607142857142857,0.43271484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036794_ann036999,2000,ds9,36794,36999,02_extracted/uang/2000/ds9_img036794_ann036999.png,1.0,1.9665551839464883,0.429228515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036829_ann037029,10000,ds9,36829,37029,02_extracted/uang/10000/ds9_img036829_ann037029.png,1.0,1.9385113268608414,0.45188232421875,True,False,False,False,True,False,True,random_5pct,,
ds9_img036860_ann037052,10000,ds9,36860,37052,02_extracted/uang/10000/ds9_img036860_ann037052.png,1.0,0.6885758998435054,0.68642578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img036878_ann037067,10000,ds9,36878,37067,02_extracted/uang/10000/ds9_img036878_ann037067.png,1.0,2.123134328358209,0.372294921875,True,False,False,False,True,False,True,random_5pct,,
ds9_img036905_ann037091,50000,ds9,36905,37091,02_extracted/uang/50000/ds9_img036905_ann037091.png,1.0,1.8140243902439024,0.47646484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036926_ann037109,20000,ds9,36926,37109,02_extracted/uang/20000/ds9_img036926_ann037109.png,1.0,2.091549295774648,0.41185546875,True,False,False,False,True,False,True,random_5pct,,
ds9_img036953_ann037133,50000,ds9,36953,37133,02_extracted/uang/50000/ds9_img036953_ann037133.png,1.0,0.6666666666666666,0.64599609375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036968_ann037146,2000,ds9,36968,37146,02_extracted/uang/2000/ds9_img036968_ann037146.png,1.0,2.217712177121771,0.39763427734375,True,False,False,False,True,False,True,random_5pct,,
ds9_img036972_ann037150,5000,ds9,36972,37150,02_extracted/uang/5000/ds9_img036972_ann037150.png,1.0,2.2490706319702602,0.39732666015625,True,False,False,False,True,False,True,random_5pct,,
ds9_img036990_ann037168,20000,ds9,36990,37168,02_extracted/uang/20000/ds9_img036990_ann037168.png,1.0,1.67828418230563,0.5700634765625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037000_ann037174,10000,ds9,37000,37174,02_extracted/uang/10000/ds9_img037000_ann037174.png,1.0,2.0755395683453237,0.3916162109375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037031_ann037200,1000,ds9,37031,37200,02_extracted/uang/1000/ds9_img037031_ann037200.png,1.0,1.4688995215311005,0.626591796875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037035_ann037204,50000,ds9,37035,37204,02_extracted/uang/50000/ds9_img037035_ann037204.png,1.0,1.6946778711484594,0.52730712890625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037047_ann037213,50000,ds9,37047,37213,02_extracted/uang/50000/ds9_img037047_ann037213.png,1.0,1.9292929292929293,0.41548095703125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037153_ann037300,100000,ds9,37153,37300,02_extracted/uang/100000/ds9_img037153_ann037300.png,1.0,2.042207792207792,0.472978515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037172_ann037318,20000,ds9,37172,37318,02_extracted/uang/20000/ds9_img037172_ann037318.png,1.0,1.9611650485436893,0.4571630859375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037265_ann037400,10000,ds9,37265,37400,02_extracted/uang/10000/ds9_img037265_ann037400.png,1.0,2.1264367816091956,0.35364990234375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037266_ann037401,1000,ds9,37266,37401,02_extracted/uang/1000/ds9_img037266_ann037401.png,1.0,1.8170347003154574,0.44578125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037300_ann037427,2000,ds9,37300,37427,02_extracted/uang/2000/ds9_img037300_ann037427.png,1.0,0.5559265442404007,0.48697998046875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037311_ann037437,2000,ds9,37311,37437,02_extracted/uang/2000/ds9_img037311_ann037437.png,1.0,1.9533333333333334,0.42919921875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037315_ann037441,1000,ds9,37315,37441,02_extracted/uang/1000/ds9_img037315_ann037441.png,1.0,0.6215753424657534,0.51755859375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037373_ann037494,5000,ds9,37373,37494,02_extracted/uang/5000/ds9_img037373_ann037494.png,1.0,2.11913357400722,0.39697021484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037402_ann037520,50000,ds9,37402,37520,02_extracted/uang/50000/ds9_img037402_ann037520.png,1.0,1.9266666666666667,0.42333984375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037412_ann037527,5000,ds9,37412,37527,02_extracted/uang/5000/ds9_img037412_ann037527.png,1.0,0.5100334448160535,0.4452880859375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037413_ann037528,1000,ds9,37413,37528,02_extracted/uang/1000/ds9_img037413_ann037528.png,1.0,1.9727891156462585,0.41630859375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037444_ann037555,2000,ds9,37444,37555,02_extracted/uang/2000/ds9_img037444_ann037555.png,1.0,1.8773584905660377,0.4634912109375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037446_ann037557,2000,ds9,37446,37557,02_extracted/uang/2000/ds9_img037446_ann037557.png,1.0,2.024390243902439,0.40709716796875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037457_ann037567,5000,ds9,37457,37567,02_extracted/uang/5000/ds9_img037457_ann037567.png,1.0,2.210526315789474,0.38185546875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037470_ann037576,20000,ds9,37470,37576,02_extracted/uang/20000/ds9_img037470_ann037576.png,1.0,0.5923566878980892,0.5703515625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037483_ann037586,10000,ds9,37483,37586,02_extracted/uang/10000/ds9_img037483_ann037586.png,1.0,1.7791044776119402,0.487451171875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037485_ann037588,5000,ds9,37485,37588,02_extracted/uang/5000/ds9_img037485_ann037588.png,1.0,2.2384615384615385,0.36943359375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037560_ann037651,5000,ds9,37560,37651,02_extracted/uang/5000/ds9_img037560_ann037651.png,1.0,2.125,0.40673828125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037584_ann037672,50000,ds9,37584,37672,02_extracted/uang/50000/ds9_img037584_ann037672.png,1.0,1.936241610738255,0.4197900390625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037591_ann037678,2000,ds9,37591,37678,02_extracted/uang/2000/ds9_img037591_ann037678.png,1.0,1.7863247863247864,0.53729736328125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037652_ann037725,10000,ds9,37652,37725,02_extracted/uang/10000/ds9_img037652_ann037725.png,1.0,2.1153846153846154,0.4224365234375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037681_ann037752,10000,ds9,37681,37752,02_extracted/uang/10000/ds9_img037681_ann037752.png,1.0,1.899390243902439,0.49888671875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037708_ann037775,5000,ds9,37708,37775,02_extracted/uang/5000/ds9_img037708_ann037775.png,1.0,2.1837455830388692,0.4269873046875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037722_ann037789,50000,ds9,37722,37789,02_extracted/uang/50000/ds9_img037722_ann037789.png,1.0,0.5956112852664577,0.59189453125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037723_ann037790,1000,ds9,37723,37790,02_extracted/uang/1000/ds9_img037723_ann037790.png,1.0,2.053030303030303,0.3493359375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037726_ann037793,10000,ds9,37726,37793,02_extracted/uang/10000/ds9_img037726_ann037793.png,1.0,2.0724137931034483,0.4255126953125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037764_ann037823,10000,ds9,37764,37823,02_extracted/uang/10000/ds9_img037764_ann037823.png,1.0,0.70625,0.70625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037801_ann037857,50000,ds9,37801,37857,02_extracted/uang/50000/ds9_img037801_ann037857.png,1.0,1.9435215946843853,0.42989501953125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037808_ann037862,10000,ds9,37808,37862,02_extracted/uang/10000/ds9_img037808_ann037862.png,1.0,1.8841463414634145,0.4948828125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037836_ann037883,10000,ds9,37836,37883,02_extracted/uang/10000/ds9_img037836_ann037883.png,1.0,1.8501529051987768,0.48299560546875,True,False,False,False,True,False,True,random_5pct,,
ds9_img037839_ann037886,1000,ds9,37839,37886,02_extracted/uang/1000/ds9_img037839_ann037886.png,1.0,1.56857855361596,0.61579345703125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037859_ann037903,20000,ds9,37859,37903,02_extracted/uang/20000/ds9_img037859_ann037903.png,1.0,2.140845070422535,0.4215625,True,False,False,False,True,False,True,random_5pct,,
ds9_img037872_ann037915,20000,ds9,37872,37915,02_extracted/uang/20000/ds9_img037872_ann037915.png,1.0,0.5504,0.52490234375,True,False,False,False,True,False,True,random_5pct,,
ds9_img037928_ann037964,20000,ds9,37928,37964,02_extracted/uang/20000/ds9_img037928_ann037964.png,1.0,1.808955223880597,0.4956298828125,True,False,False,False,True,False,True,random_5pct,,
ds9_img037931_ann037967,5000,ds9,37931,37967,02_extracted/uang/5000/ds9_img037931_ann037967.png,1.0,2.2943396226415094,0.393359375,True,False,False,False,True,False,True,random_5pct,,
ds9_img038053_ann038067,2000,ds9,38053,38067,02_extracted/uang/2000/ds9_img038053_ann038067.png,1.0,2.01056338028169,0.395908203125,True,False,False,False,True,False,True,random_5pct,,
ds9_img038060_ann038074,1000,ds9,38060,38074,02_extracted/uang/1000/ds9_img038060_ann038074.png,1.0,1.6311475409836065,0.5334521484375,True,False,False,False,True,False,True,random_5pct,,
ds9_img038073_ann038085,5000,ds9,38073,38085,02_extracted/uang/5000/ds9_img038073_ann038085.png,1.0,2.170818505338078,0.4184814453125,True,False,False,False,True,False,True,random_5pct,,
